applicant_id,year,month,turnover_declared,filing_date,due_date,filing_delay_days,tax_paid
140,2024,2,1001151.91,2024-03-27,2024-03-22,5,86571.88
140,2024,3,1002962.79,2024-04-20,2024-04-20,0,104658.81
140,2024,4,1022077.66,2024-05-21,2024-05-21,0,57422.71
140,2024,5,960831.52,2024-06-22,2024-06-20,2,54553.11
140,2024,6,1151597.7,2024-07-22,2024-07-21,1,89314.56
140,2024,7,1127063.34,2024-08-27,2024-08-20,7,189462.34
140,2024,8,996851.17,2024-09-21,2024-09-20,1,73796.09
140,2024,9,1344058.98,2024-11-01,2024-10-21,11,130730.65
140,2024,10,1047521.72,2024-11-21,2024-11-20,1,65569.98
140,2024,11,1018767.53,2024-12-23,2024-12-21,2,124014.44
140,2024,12,1325771.1,2025-01-25,2025-01-20,5,123372.98
141,2024,1,1487555.24,2024-02-22,2024-02-20,2,224985.41
141,2024,2,1660793.65,2024-03-22,2024-03-22,0,163267.64
141,2024,3,1813000.15,2024-04-21,2024-04-20,1,140152.76
141,2024,4,1655350.22,2024-05-27,2024-05-21,6,273687.65
141,2024,5,1511405.86,2024-06-23,2024-06-20,3,221475.92
141,2024,6,1577734.13,2024-07-27,2024-07-21,6,199193.65
141,2024,7,1983905.19,2024-08-22,2024-08-20,2,267958.48
141,2024,8,1617870.43,2024-09-20,2024-09-20,0,229099.85
141,2024,9,2019146.81,2024-10-25,2024-10-21,4,120612.42
141,2024,10,1816021.5,2024-11-20,2024-11-20,0,171753.39
141,2024,11,2013676.18,2024-12-28,2024-12-21,7,359750.9
141,2024,12,1768356.42,2025-01-25,2025-01-20,5,254112.87
142,2024,1,317078.5,2024-03-05,2024-02-20,14,38545.47
142,2024,2,324865.37,2024-03-22,2024-03-22,0,53284.35
142,2024,3,376641.71,2024-04-24,2024-04-20,4,63232.84
142,2024,4,405116.46,2024-05-27,2024-05-21,6,67386.54
142,2024,5,350666.38,2024-06-26,2024-06-20,6,50233.79
142,2024,6,431146.04,2024-07-27,2024-07-21,6,25352.29
142,2024,7,355420.59,2024-08-21,2024-08-20,1,60802.94
142,2024,8,392185.34,2024-09-25,2024-09-20,5,20724.54
142,2024,9,409730.3,2024-10-24,2024-10-21,3,57596.53
142,2024,10,482785.14,2024-11-25,2024-11-20,5,59673.56
142,2024,11,679543.54,2024-12-25,2024-12-21,4,99412.45
142,2024,12,638369.9,2025-01-29,2025-01-20,9,104139.35
143,2024,1,684237.77,2024-02-20,2024-02-20,0,100989.81
143,2024,2,754104.47,2024-04-08,2024-03-22,17,114109.87
143,2024,3,769649.67,2024-05-03,2024-04-20,13,65646.69
143,2024,4,765025.99,2024-06-25,2024-05-21,35,54164.14
143,2024,5,788119.98,2024-06-29,2024-06-20,9,110789.04
143,2024,6,963052.28,2024-08-26,2024-07-21,36,147139.07
143,2024,7,884151.17,2024-10-04,2024-08-20,45,125556.56
143,2024,8,861328.85,2024-10-25,2024-09-20,35,77040.11
143,2024,9,857435.64,2024-11-19,2024-10-21,29,121818.55
143,2024,10,961628.27,2024-11-30,2024-11-20,10,69472.05
143,2024,11,814065.76,2025-01-02,2024-12-21,12,65913.42
143,2024,12,845662.89,2025-03-04,2025-01-20,43,58569.03
144,2024,1,1264513.7,2024-03-16,2024-02-20,25,107681.6
144,2024,2,1210988.27,2024-05-29,2024-03-22,68,161683.53
144,2024,3,1036903.83,2024-04-20,2024-04-20,0,162838.83
144,2024,4,1099716.34,2024-06-30,2024-05-21,40,55185.96
144,2024,5,1087556.12,2024-07-12,2024-06-20,22,139936.65
144,2024,6,1208231.05,2024-08-26,2024-07-21,36,73487.03
144,2024,7,1244931.39,2024-09-20,2024-08-20,31,151141.84
144,2024,8,1323533.55,2024-10-04,2024-09-20,14,136435.89
144,2024,9,1330717.06,2024-11-18,2024-10-21,28,122695.53
144,2024,10,1786070.14,2024-11-22,2024-11-20,2,280611.5
144,2024,11,2056515.74,2025-01-24,2024-12-21,34,150075.43
144,2024,12,2296883.19,2025-02-18,2025-01-20,29,407097.53
145,2024,1,1473776.1,2024-03-25,2024-02-20,34,94082.26
145,2024,2,1503668.7,2024-05-15,2024-03-22,54,149851.9
145,2024,3,1461505.65,2024-05-01,2024-04-20,11,238376.47
145,2024,4,1469415.03,2024-06-09,2024-05-21,19,178701.61
145,2024,5,1528227.77,2024-07-18,2024-06-20,28,120245.66
145,2024,6,1327630.14,2024-08-24,2024-07-21,34,166771.98
145,2024,7,1667773.67,2024-09-10,2024-08-20,21,246624.87
145,2024,8,1399788.04,2024-10-01,2024-09-20,11,112156.63
145,2024,9,1621377.39,2024-11-28,2024-10-21,38,158770.46
145,2024,10,1741407.81,2024-12-25,2024-11-20,35,108280.46
145,2024,11,1392984.64,2025-01-01,2024-12-21,11,103155.59
145,2024,12,1826609.57,2025-03-06,2025-01-20,45,136177.01
146,2024,1,1367223.27,2024-02-20,2024-02-20,0,183458.61
146,2024,2,1081717.56,2024-03-23,2024-03-22,1,76996.03
146,2024,3,1159561.44,2024-04-30,2024-04-20,10,117400.56
146,2024,4,1366542.4,2024-05-30,2024-05-21,9,80665.68
146,2024,5,1127613.14,2024-06-29,2024-06-20,9,92332.35
146,2024,6,1514838.46,2024-07-25,2024-07-21,4,266838.96
146,2024,7,1135988.95,2024-08-23,2024-08-20,3,134593.35
146,2024,8,1522530.88,2024-09-22,2024-09-20,2,236051.75
146,2024,9,1399707.83,2024-11-01,2024-10-21,11,138744.31
146,2024,10,1278955.83,2024-11-21,2024-11-20,1,201375.55
146,2024,11,1562684.44,2024-12-23,2024-12-21,2,209060.1
146,2024,12,1273179.1,2025-01-28,2025-01-20,8,104763.01
147,2024,1,451212.97,2024-03-04,2024-02-20,13,59361.56
147,2024,2,423039.16,2024-03-24,2024-03-22,2,74297.06
147,2024,3,593389.23,2024-04-21,2024-04-20,1,37872.51
147,2024,4,548493.15,2024-05-26,2024-05-21,5,51553.25
147,2024,5,587654.73,2024-06-22,2024-06-20,2,44839.12
147,2024,6,558429.71,2024-07-22,2024-07-21,1,68782.16
147,2024,7,553478.26,2024-08-28,2024-08-20,8,39412.51
147,2024,8,540679.03,2024-10-04,2024-09-20,14,37894.43
147,2024,9,519643.4,2024-10-24,2024-10-21,3,72732.07
147,2024,10,604445.52,2024-11-21,2024-11-20,1,39893.29
147,2024,11,629449.08,2024-12-25,2024-12-21,4,39885.66
147,2024,12,570102.46,2025-01-24,2025-01-20,4,66417.23
148,2024,1,1618046.9,2024-02-24,2024-02-20,4,272773.11
148,2024,2,1552940.71,2024-04-13,2024-03-22,22,163878.12
148,2024,3,1626042.84,2024-05-22,2024-04-20,32,219836.76
148,2024,4,1669797.88,2024-07-11,2024-05-21,51,274295.55
148,2024,5,1761750.53,2024-07-25,2024-06-20,35,290599.18
148,2024,6,2147810.38,2024-08-11,2024-07-21,21,138776.75
148,2024,7,1796557.4,2024-08-29,2024-08-20,9,115550.32
148,2024,8,1670069.68,2024-11-02,2024-09-20,43,291026.98
148,2024,9,2004025.55,2024-10-31,2024-10-21,10,260604.64
148,2024,10,1834839.6,2025-01-08,2024-11-20,49,311980.62
148,2024,11,2417939.52,2025-01-10,2024-12-21,20,402408.59
148,2024,12,2098819.85,2025-03-09,2025-01-20,48,153526.18
149,2024,1,544648.56,2024-02-22,2024-02-20,2,75339.24
149,2024,2,470430.33,2024-03-27,2024-03-22,5,64329.25
149,2024,3,497563.96,2024-04-25,2024-04-20,5,77760.85
149,2024,4,516639.26,2024-05-24,2024-05-21,3,32811.73
149,2024,5,632899.09,2024-06-20,2024-06-20,0,86090.18
149,2024,6,640187.12,2024-08-02,2024-07-21,12,99480.93
149,2024,7,601450.23,2024-08-20,2024-08-20,0,36043.73
149,2024,8,494805.66,2024-09-23,2024-09-20,3,84761.37
149,2024,9,532191.12,2024-10-26,2024-10-21,5,71984.72
149,2024,10,539264.03,2024-11-23,2024-11-20,3,54345.92
149,2024,11,660792.95,2024-12-23,2024-12-21,2,100520.48
149,2024,12,602787.05,2025-01-22,2025-01-20,2,35414.2
150,2024,1,649161.03,2024-02-28,2024-02-20,8,55958.91
150,2024,2,514251.42,2024-03-22,2024-03-22,0,92215.73
150,2024,3,487548.23,2024-04-21,2024-04-20,1,48780.3
150,2024,4,529390.42,2024-05-24,2024-05-21,3,55637.96
150,2024,5,615641.06,2024-06-27,2024-06-20,7,63911.4
150,2024,6,631707.63,2024-07-24,2024-07-21,3,58970.2
150,2024,7,670357.58,2024-08-24,2024-08-20,4,90507.69
150,2024,8,558274.43,2024-09-21,2024-09-20,1,58298.23
150,2024,9,661160.76,2024-10-23,2024-10-21,2,78936.11
150,2024,10,662081.03,2024-11-22,2024-11-20,2,103802.75
150,2024,11,627109.63,2025-01-02,2024-12-21,12,78718.13
150,2024,12,657112.87,2025-01-23,2025-01-20,3,82220.55
151,2024,1,1344060.82,2024-02-21,2024-02-20,1,190053.06
151,2024,2,1205607.63,2024-04-04,2024-03-22,13,60729.58
151,2024,3,1562629.73,2024-04-20,2024-04-20,0,81616.31
151,2024,4,1306954.56,2024-05-21,2024-05-21,0,228050.57
151,2024,5,1509180.2,2024-07-02,2024-06-20,12,87147.7
151,2024,6,1303573.78,2024-07-22,2024-07-21,1,209012.01
151,2024,7,1525013.34,2024-08-20,2024-08-20,0,238620.91
151,2024,8,1300044.06,2024-09-22,2024-09-20,2,89362.73
151,2024,9,1578854.51,2024-10-28,2024-10-21,7,278409.75
151,2024,10,1506259.62,2024-11-24,2024-11-20,4,122797.31
151,2024,11,1627143.54,2024-12-24,2024-12-21,3,93174.37
151,2024,12,1322127.68,2025-01-20,2025-01-20,0,231460.61
152,2024,1,1471436.94,2024-02-25,2024-02-20,5,78611.66
152,2024,2,1801086.3,2024-03-24,2024-03-22,2,177080.91
152,2024,3,1731032.32,2024-05-04,2024-04-20,14,235692.43
152,2024,4,1448029.87,2024-05-28,2024-05-21,7,230043.92
152,2024,5,1762498.07,2024-06-25,2024-06-20,5,95041.2
152,2024,6,1676428.95,2024-07-24,2024-07-21,3,101036.91
152,2024,7,1517021.84,2024-08-23,2024-08-20,3,188101.32
152,2024,8,1989755.9,2024-09-24,2024-09-20,4,138214.89
152,2024,9,1631221.51,2024-10-24,2024-10-21,3,239239.08
152,2024,10,2000551.02,2024-11-20,2024-11-20,0,281704.21
152,2024,11,1748708.75,2024-12-24,2024-12-21,3,180987.72
152,2024,12,1835792.16,2025-01-30,2025-01-20,10,278272.31
153,2024,1,1474302.69,2024-02-28,2024-02-20,8,103592.4
153,2024,2,1691701.4,2024-03-23,2024-03-22,1,91648.74
153,2024,3,1713891.33,2024-04-23,2024-04-20,3,197831.74
153,2024,4,1356486.17,2024-05-23,2024-05-21,2,214661.78
153,2024,5,1725492.05,2024-07-01,2024-06-20,11,282768.37
153,2024,6,1691021.25,2024-08-02,2024-07-21,12,266906.35
153,2024,7,1901468.22,2024-08-23,2024-08-20,3,219131.69
153,2024,8,1786725.99,2024-09-28,2024-09-20,8,187744.05
153,2024,9,1580028.14,2024-10-24,2024-10-21,3,278884.29
153,2024,10,1780805.04,2024-11-23,2024-11-20,3,315434.74
153,2024,11,1497989.71,2024-12-21,2024-12-21,0,116157.65
153,2024,12,2015983.23,2025-01-23,2025-01-20,3,158169.68
154,2024,1,328567.4,2024-02-21,2024-02-20,1,40317.93
154,2024,2,345992.75,2024-04-01,2024-03-22,10,54027.68
154,2024,3,317609.99,2024-04-21,2024-04-20,1,28811.88
154,2024,4,340277.74,2024-05-23,2024-05-21,2,53608.37
154,2024,5,299753.22,2024-06-22,2024-06-20,2,46292.12
154,2024,6,343001.39,2024-07-21,2024-07-21,0,25833.14
154,2024,7,297749.22,2024-08-30,2024-08-20,10,17899.23
154,2024,8,348198.9,2024-09-26,2024-09-20,6,55732.44
154,2024,9,312839.49,2024-10-22,2024-10-21,1,27119.09
154,2024,10,345639.92,2024-11-24,2024-11-20,4,20216.99
154,2024,11,388348.67,2024-12-22,2024-12-21,1,57610.67
154,2024,12,363105.68,2025-01-21,2025-01-20,1,44197.18
155,2024,1,1271752.72,2024-02-20,2024-02-20,0,108088.61
155,2024,2,1669552.15,2024-03-25,2024-03-22,3,206062.11
155,2024,3,1562265.89,2024-04-24,2024-04-20,4,238603.84
155,2024,4,1400675.51,2024-05-23,2024-05-21,2,127315.01
155,2024,5,1812033.84,2024-06-25,2024-06-20,5,92598.98
155,2024,6,1519696.39,2024-07-21,2024-07-21,0,131776.34
155,2024,7,1559426.98,2024-08-29,2024-08-20,9,117479.25
155,2024,8,1750459.45,2024-09-21,2024-09-20,1,252660.36
155,2024,9,1965902.76,2024-11-01,2024-10-21,11,277871.28
155,2024,10,1467114.64,2024-11-25,2024-11-20,5,151035.42
155,2024,11,1849496.45,2024-12-26,2024-12-21,5,116759.4
155,2024,12,1912896.92,2025-01-25,2025-01-20,5,132992.75
156,2024,1,780085.03,2024-02-26,2024-02-20,6,98467.46
156,2024,2,944265.19,2024-03-24,2024-03-22,2,82826.71
156,2024,3,797304.92,2024-04-30,2024-04-20,10,87866.04
156,2024,4,913142.97,2024-06-02,2024-05-21,12,56731.57
156,2024,5,960268.41,2024-06-22,2024-06-20,2,158417.66
156,2024,6,919455.7,2024-07-24,2024-07-21,3,124171.22
156,2024,7,967001.19,2024-09-02,2024-08-20,13,68595.31
156,2024,8,1109926.64,2024-09-30,2024-09-20,10,129993.61
156,2024,9,998623.41,2024-10-27,2024-10-21,6,134495.94
156,2024,10,1488784.07,2024-11-21,2024-11-20,1,226437.72
156,2024,11,1339917.27,2024-12-23,2024-12-21,2,216093.59
156,2024,12,1719844.9,2025-01-22,2025-01-20,2,259082.17
157,2024,1,996778.84,2024-02-24,2024-02-20,4,128933.68
157,2024,2,1001795.0,2024-04-06,2024-03-22,15,69937.5
157,2024,3,1193369.23,2024-04-26,2024-04-20,6,136853.16
157,2024,4,1206546.99,2024-05-23,2024-05-21,2,82697.85
157,2024,5,1338654.64,2024-06-26,2024-06-20,6,162148.14
157,2024,6,1357327.76,2024-07-24,2024-07-21,3,205754.49
157,2024,7,1070409.28,2024-08-22,2024-08-20,2,66616.73
157,2024,8,1195883.35,2024-09-23,2024-09-20,3,205007.03
157,2024,9,1080546.75,2024-10-25,2024-10-21,4,93375.72
157,2024,10,1205704.55,2024-11-20,2024-11-20,0,74271.16
157,2024,11,1139488.55,2024-12-28,2024-12-21,7,171324.69
157,2024,12,1156330.76,2025-01-28,2025-01-20,8,128958.54
158,2024,1,708556.25,2024-02-21,2024-02-20,1,95327.72
158,2024,2,562970.66,2024-03-22,2024-03-22,0,37221.15
158,2024,3,658895.12,2024-04-21,2024-04-20,1,36336.12
158,2024,4,744958.13,2024-05-23,2024-05-21,2,76076.69
158,2024,5,739540.88,2024-07-03,2024-06-20,13,125151.18
158,2024,6,614859.47,2024-07-30,2024-07-21,9,60056.52
158,2024,7,751244.0,2024-09-01,2024-08-20,12,130540.55
158,2024,8,694586.12,2024-09-23,2024-09-20,3,96329.45
158,2024,9,716068.53,2024-10-24,2024-10-21,3,60269.75
158,2024,10,805224.78,2024-11-23,2024-11-20,3,111710.63
158,2024,11,733373.05,2024-12-21,2024-12-21,0,98053.94
158,2024,12,802004.63,2025-01-21,2025-01-20,1,65624.98
159,2024,1,1071768.42,2024-02-21,2024-02-20,1,172445.15
159,2024,2,1143314.4,2024-03-22,2024-03-22,0,80679.99
159,2024,3,1256099.4,2024-05-03,2024-04-20,13,74721.87
159,2024,4,1256787.06,2024-05-24,2024-05-21,3,138367.5
159,2024,5,1215437.3,2024-06-26,2024-06-20,6,134383.72
159,2024,6,1322930.83,2024-07-21,2024-07-21,0,220951.21
159,2024,7,1375684.35,2024-08-20,2024-08-20,0,84132.63
159,2024,8,1506206.72,2024-09-28,2024-09-20,8,254955.38
159,2024,9,1524748.31,2024-10-24,2024-10-21,3,228511.23
159,2024,10,1316814.19,2024-11-20,2024-11-20,0,122113.03
159,2024,11,1365735.91,2024-12-24,2024-12-21,3,245200.09
159,2024,12,1440535.87,2025-01-23,2025-01-20,3,203544.56
160,2024,1,676500.57,2024-03-03,2024-02-20,12,37191.77
160,2024,2,672987.02,2024-03-23,2024-03-22,1,74766.02
160,2024,3,802636.29,2024-04-21,2024-04-20,1,73540.96
160,2024,4,674108.29,2024-05-27,2024-05-21,6,86380.28
160,2024,5,732742.35,2024-06-24,2024-06-20,4,125840.99
160,2024,6,755853.64,2024-07-21,2024-07-21,0,80055.68
160,2024,7,827541.45,2024-08-25,2024-08-20,5,47194.75
160,2024,8,933721.95,2024-09-20,2024-09-20,0,162321.82
160,2024,9,848900.3,2024-10-22,2024-10-21,1,72224.65
160,2024,10,1163581.88,2024-11-26,2024-11-20,6,68655.61
160,2024,11,1123351.73,2024-12-26,2024-12-21,5,160175.21
160,2024,12,1453743.01,2025-01-24,2025-01-20,4,199240.96
161,2024,1,677181.43,2024-02-26,2024-02-20,6,41997.01
161,2024,2,717839.39,2024-03-22,2024-03-22,0,67808.9
161,2024,3,691560.73,2024-04-25,2024-04-20,5,49370.05
161,2024,4,634852.48,2024-05-26,2024-05-21,5,66331.38
161,2024,5,653568.05,2024-06-25,2024-06-20,5,91204.09
161,2024,6,606823.23,2024-07-22,2024-07-21,1,85300.97
161,2024,7,642548.02,2024-08-23,2024-08-20,3,90006.32
161,2024,8,677669.22,2024-09-24,2024-09-20,4,34758.4
161,2024,9,757069.07,2024-10-24,2024-10-21,3,96622.24
161,2024,10,614368.53,2024-11-27,2024-11-20,7,84067.19
161,2024,11,766296.97,2024-12-24,2024-12-21,3,70564.64
161,2024,12,860436.5,2025-02-03,2025-01-20,14,148051.85
162,2024,1,1197152.6,2024-02-27,2024-02-20,7,109116.85
162,2024,2,1007799.48,2024-04-28,2024-03-22,37,110480.7
162,2024,3,1058540.92,2024-05-14,2024-04-20,24,171863.83
162,2024,4,1062845.89,2024-06-16,2024-05-21,26,187163.86
162,2024,5,1217413.55,2024-07-16,2024-06-20,26,143277.3
162,2024,6,1012865.88,2024-08-12,2024-07-21,22,109969.55
162,2024,7,1405530.64,2024-10-01,2024-08-20,42,93247.45
162,2024,8,1274140.78,2024-10-13,2024-09-20,23,224286.33
162,2024,9,1133789.55,2024-10-29,2024-10-21,8,88912.87
162,2024,10,1516976.33,2024-12-09,2024-11-20,19,158710.45
162,2024,11,1389272.63,2025-01-17,2024-12-21,27,99462.38
162,2024,12,1334649.46,2025-03-04,2025-01-20,43,127126.86
163,2024,1,896533.51,2024-02-20,2024-02-20,0,112056.59
163,2024,2,654204.52,2024-03-26,2024-03-22,4,101919.38
163,2024,3,732606.11,2024-04-27,2024-04-20,7,122026.64
163,2024,4,820144.28,2024-05-22,2024-05-21,1,133526.51
163,2024,5,908293.12,2024-06-28,2024-06-20,8,122036.92
163,2024,6,826981.86,2024-07-31,2024-07-21,10,85468.81
163,2024,7,829444.25,2024-08-21,2024-08-20,1,99965.21
163,2024,8,895214.91,2024-09-21,2024-09-20,1,133799.31
163,2024,9,806066.93,2024-10-23,2024-10-21,2,58726.65
163,2024,10,902318.06,2024-11-24,2024-11-20,4,65865.94
163,2024,11,958398.55,2024-12-21,2024-12-21,0,115543.74
163,2024,12,885787.01,2025-01-29,2025-01-20,9,141603.6
164,2024,1,1066252.27,2024-02-27,2024-02-20,7,92574.46
164,2024,2,1133255.43,2024-04-02,2024-03-22,11,192956.71
164,2024,3,1179918.17,2024-04-25,2024-04-20,5,211674.04
164,2024,4,1189113.22,2024-05-26,2024-05-21,5,75503.42
164,2024,5,1212130.45,2024-06-20,2024-06-20,0,157714.96
164,2024,6,1072547.19,2024-07-26,2024-07-21,5,122841.66
164,2024,7,1314956.83,2024-08-25,2024-08-20,5,224252.42
164,2024,8,1059806.75,2024-09-28,2024-09-20,8,114176.62
164,2024,9,1365936.84,2024-10-23,2024-10-21,2,74091.99
164,2024,10,1239469.49,2024-11-28,2024-11-20,8,129751.77
164,2024,11,1157287.88,2024-12-28,2024-12-21,7,126262.29
164,2024,12,1238337.48,2025-01-21,2025-01-20,1,93398.92
165,2024,1,702769.02,2024-02-21,2024-02-20,1,123539.83
165,2024,2,969124.29,2024-03-24,2024-03-22,2,100480.28
165,2024,3,979684.1,2024-04-27,2024-04-20,7,138623.87
165,2024,4,950045.55,2024-05-24,2024-05-21,3,48441.56
165,2024,5,859211.3,2024-06-30,2024-06-20,10,67973.72
165,2024,6,856219.94,2024-07-25,2024-07-21,4,140718.83
165,2024,7,860252.33,2024-08-20,2024-08-20,0,136782.65
165,2024,8,997383.03,2024-09-24,2024-09-20,4,103641.21
165,2024,9,874132.26,2024-10-30,2024-10-21,9,146001.37
165,2024,10,968706.97,2024-11-20,2024-11-20,0,50391.08
165,2024,11,900018.74,2024-12-21,2024-12-21,0,88807.32
165,2024,12,1112438.18,2025-01-26,2025-01-20,6,174212.79
166,2024,1,532264.13,2024-02-23,2024-02-20,3,92981.69
166,2024,2,619384.86,2024-04-04,2024-03-22,13,50441.49
166,2024,3,592999.39,2024-04-24,2024-04-20,4,44502.14
166,2024,4,520496.68,2024-05-23,2024-05-21,2,82088.3
166,2024,5,521775.35,2024-06-24,2024-06-20,4,65285.04
166,2024,6,407144.68,2024-07-23,2024-07-21,2,54034.43
166,2024,7,500487.54,2024-08-21,2024-08-20,1,36327.01
166,2024,8,468044.25,2024-09-27,2024-09-20,7,54876.33
166,2024,9,389611.05,2024-10-25,2024-10-21,4,24524.12
166,2024,10,410741.27,2024-11-23,2024-11-20,3,47462.56
166,2024,11,370394.32,2024-12-22,2024-12-21,1,56283.85
166,2024,12,370555.93,2025-01-29,2025-01-20,9,48747.15
167,2024,1,738010.14,2024-02-22,2024-02-20,2,127920.06
167,2024,2,650009.88,2024-03-23,2024-03-22,1,40381.54
167,2024,3,745324.18,2024-04-22,2024-04-20,2,98201.11
167,2024,4,761219.18,2024-05-23,2024-05-21,2,40813.82
167,2024,5,793908.65,2024-06-25,2024-06-20,5,134708.25
167,2024,6,664654.64,2024-07-21,2024-07-21,0,66274.46
167,2024,7,806815.89,2024-08-24,2024-08-20,4,54033.46
167,2024,8,801714.41,2024-09-21,2024-09-20,1,105902.65
167,2024,9,743690.19,2024-10-24,2024-10-21,3,60360.76
167,2024,10,898386.97,2024-11-29,2024-11-20,9,79597.02
167,2024,11,805901.96,2024-12-26,2024-12-21,5,65989.73
167,2024,12,924542.57,2025-01-20,2025-01-20,0,140702.68
168,2024,1,1048843.01,2024-02-21,2024-02-20,1,89933.49
168,2024,2,1135287.66,2024-03-27,2024-03-22,5,149366.33
168,2024,3,1072458.54,2024-04-23,2024-04-20,3,134396.32
168,2024,4,914356.64,2024-05-27,2024-05-21,6,100292.67
168,2024,5,1091213.5,2024-06-26,2024-06-20,6,69750.33
168,2024,6,1018844.57,2024-07-28,2024-07-21,7,169432.45
168,2024,7,941138.51,2024-08-21,2024-08-20,1,107526.82
168,2024,8,1044202.82,2024-09-25,2024-09-20,5,166008.48
168,2024,9,1060540.71,2024-10-22,2024-10-21,1,120726.44
168,2024,10,1264862.05,2024-11-23,2024-11-20,3,220969.17
168,2024,11,1598792.53,2024-12-24,2024-12-21,3,157933.63
168,2024,12,1914883.55,2025-01-25,2025-01-20,5,297020.22
169,2024,1,389432.43,2024-02-28,2024-02-20,8,28517.37
169,2024,2,477966.71,2024-03-27,2024-03-22,5,61593.24
169,2024,3,406607.1,2024-04-21,2024-04-20,1,71916.22
169,2024,4,540319.72,2024-05-21,2024-05-21,0,61006.65
169,2024,5,506626.99,2024-06-28,2024-06-20,8,61323.53
169,2024,6,455526.39,2024-07-25,2024-07-21,4,66698.44
169,2024,7,577054.85,2024-08-21,2024-08-20,1,43319.44
169,2024,8,449300.7,2024-09-21,2024-09-20,1,23810.67
169,2024,9,521547.33,2024-10-30,2024-10-21,9,36406.6
169,2024,10,806333.69,2024-11-24,2024-11-20,4,63058.93
169,2024,11,694017.92,2024-12-22,2024-12-21,1,100359.65
169,2024,12,874564.16,2025-01-21,2025-01-20,1,98480.06
170,2024,1,1446570.42,2024-02-29,2024-02-20,9,176039.84
170,2024,2,1444104.5,2024-03-24,2024-03-22,2,212103.25
170,2024,3,1643282.35,2024-04-21,2024-04-20,1,191681.25
170,2024,4,1517588.87,2024-05-23,2024-05-21,2,113966.45
170,2024,5,1560870.05,2024-06-23,2024-06-20,3,217456.47
170,2024,6,1922743.22,2024-07-26,2024-07-21,5,166395.66
170,2024,7,1706143.95,2024-08-20,2024-08-20,0,214759.63
170,2024,8,1856328.65,2024-09-22,2024-09-20,2,168009.0
170,2024,9,1916910.59,2024-10-21,2024-10-21,0,333521.49
170,2024,10,1723815.35,2024-11-20,2024-11-20,0,284035.56
170,2024,11,1759091.18,2024-12-23,2024-12-21,2,258798.03
170,2024,12,2053252.65,2025-01-21,2025-01-20,1,268931.8
171,2024,1,1365616.53,2024-02-27,2024-02-20,7,168965.64
171,2024,2,1352607.96,2024-03-26,2024-03-22,4,178883.49
171,2024,3,1282861.9,2024-04-24,2024-04-20,4,92035.56
171,2024,4,1339992.42,2024-05-23,2024-05-21,2,156077.47
171,2024,5,1559077.53,2024-06-24,2024-06-20,4,137435.12
171,2024,6,1736359.19,2024-07-24,2024-07-21,3,232433.79
171,2024,7,1716174.1,2024-08-26,2024-08-20,6,164397.35
171,2024,8,1371962.48,2024-09-21,2024-09-20,1,100684.97
171,2024,9,1486219.5,2024-10-23,2024-10-21,2,227118.9
171,2024,10,1511909.78,2024-11-25,2024-11-20,5,89872.82
171,2024,11,1713224.22,2024-12-28,2024-12-21,7,168504.78
171,2024,12,1889790.32,2025-01-22,2025-01-20,2,124536.18
172,2024,1,335191.97,2024-03-07,2024-02-20,16,31090.07
172,2024,2,403994.88,2024-04-14,2024-03-22,23,61965.19
172,2024,3,462972.76,2024-06-09,2024-04-20,50,56951.8
172,2024,4,404932.98,2024-05-31,2024-05-21,10,51926.28
172,2024,5,413569.05,2024-08-08,2024-06-20,49,26211.85
172,2024,6,377401.19,2024-08-10,2024-07-21,20,48695.16
172,2024,7,478575.34,2024-10-03,2024-08-20,44,77428.05
172,2024,8,394948.51,2024-09-23,2024-09-20,3,65579.75
172,2024,9,453498.4,2024-11-23,2024-10-21,33,67256.6
172,2024,10,438161.28,2024-12-03,2024-11-20,13,40142.49
172,2024,11,424849.2,2024-12-24,2024-12-21,3,65577.29
172,2024,12,473647.34,2025-02-17,2025-01-20,28,84656.77
173,2024,1,1004214.0,2024-02-28,2024-02-20,8,72552.62
173,2024,2,1034049.3,2024-03-23,2024-03-22,1,103168.63
173,2024,3,1073598.87,2024-04-24,2024-04-20,4,93461.93
173,2024,4,1051841.87,2024-05-23,2024-05-21,2,169655.15
173,2024,5,1108810.51,2024-06-22,2024-06-20,2,186849.66
173,2024,6,866156.58,2024-07-26,2024-07-21,5,138077.12
173,2024,7,859104.52,2024-08-27,2024-08-20,7,143004.68
173,2024,8,949561.72,2024-09-22,2024-09-20,2,52307.21
173,2024,9,837447.3,2024-11-02,2024-10-21,12,49433.71
173,2024,10,668943.9,2024-11-24,2024-11-20,4,103235.92
173,2024,11,768512.92,2024-12-22,2024-12-21,1,65867.37
173,2024,12,730799.28,2025-01-25,2025-01-20,5,74574.24
174,2024,1,1259869.95,2024-02-21,2024-02-20,1,163281.27
174,2024,2,1244982.87,2024-03-23,2024-03-22,1,174969.15
174,2024,3,1220745.01,2024-04-27,2024-04-20,7,195718.87
174,2024,4,1355718.09,2024-05-26,2024-05-21,5,89184.13
174,2024,5,1097396.14,2024-06-22,2024-06-20,2,143031.33
174,2024,6,937800.88,2024-07-24,2024-07-21,3,52721.71
174,2024,7,890206.8,2024-08-26,2024-08-20,6,56677.37
174,2024,8,942066.39,2024-09-30,2024-09-20,10,131312.62
174,2024,9,928144.97,2024-10-28,2024-10-21,7,66942.35
